Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
China,CHN,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,9.63,9.63,9.63,9.63,9.63,9.55,9.55,9.55,9.55,9.55,,,9.51,9.51,9.51,9.53,9.53,9.53,
China,CHN,Urban population,SP.URB.TOTL,108085352,110327936,114685540,121162226,127791981,129348359,131746910,134196718,136747486,139527262,142386810,145443877,148131235,151552570,155688522,159452730,162497601,165293316,171153535,180399661,189947471,199949784,210823843,220472140,230206255,240414890,251325056,262976051,275121076,287504237,300165618,314301034,328521540,342961393,357836540,373035157,388593258,404485562,420606126,436766058,452999147,471767321,491993700,512473984,533257098,554367818,575118254,595670841,616481190,637407288,658498663,678933504,699187267,719587859,740239259,761027100,782199374,803554542,823827650,842933962,861289359
China,CHN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10406487,10403317,10400696,10434233,10386430,10298878,10846983,11395188,11948427,12485747,12989596,13648228,14268897,14875937,15487693,16108864,16914746,17728656,18578567,19464212,20364814,21453153,22564256,23639630,24621355,25530586,26431737,27259609,28046232,28866307,29793411,30642779,31630415,32712898,33801945,34838078,36244462,37456540,38544522,39626703,40763294,41956723,43220291,44503850,45688319,46731565,47804992,48739878,49619243,50549381,51606807,52929554,54276282,55809624,57759895,60249073,63604342,67468357,71497278,75286452,78658731
China,CHN,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.738536347,5.677072896,5.598822953,5.524226885,5.477104469,5.462104692,5.423099875,5.421542099,5.43419369,5.430395024,5.397237296,5.333765412,5.264777523,5.188727648,5.108271934,5.0288288,4.961289151,4.893639554,4.846430993,4.846032692,4.906621156,5.027056364,5.180541359,5.381123276,5.646456518,5.976471028,6.352055083,6.796495752,7.229179424,7.54166815,7.681837615,7.635137943,7.457896153,7.219247208,7.032520367,6.972003682,7.077433239,7.260254251,7.513521416,7.819813635,8.158542782,8.490617003,8.870016563,9.245703372,9.53800979,9.699937345,9.75446414,9.69256747,9.522333139,9.265357348,8.940306629,8.548305235,8.089536687,7.617409154,7.20697567,6.906939465,6.709267341,6.604154621,6.603480093,6.720571088,6.953014769
China,CHN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.39496566,11.04323605,11.71476155,12.36041204,12.83837601,12.98577408,12.71927854,12.2276339,11.61365574,11.07640087,10.78100261,10.6807108,10.78799405,11.03728882,11.34717293,11.67404639,12.05218521,12.44921678,12.82966326,13.11518819,13.22636441,13.19342166,12.98279121,12.63573532,12.18832937,11.64791564,11.00394327,10.29240183,9.568463101,8.932363934,8.468334058,8.138435174,7.989395182,7.975041392,8.067487161,8.278701627,8.678594043,9.158280417,9.659513184,10.02819303,10.09656456,9.822355461,9.284954869,8.56601965,7.845460989,7.285458918,6.88486115,6.623080358,6.466342196,6.342979781,6.201287462,6.055433171,5.916268659,5.787864262,5.681942635,5.607396431,5.55947182,5.535063253,5.529168981,5.535714505,5.550440168
China,CHN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,26.8520766,26.9957058,27.139335,30.9920234,34.8447118,38.6974002,42.5500886,46.402777,48.5664976,50.7302182,52.8939388,55.0576594,57.22138,58.911812,60.602244,62.292676,63.983108,65.67354,66.3671494,67.0607588,67.7543682,68.4479776,69.141587,69.6195732,70.0975594,70.5755456,71.0535318,71.531518,71.5438762,71.5562344,71.5685926,71.5809508,71.593309,72.0112156,72.4291222,72.8470288,73.2649354,73.682842,74.418796,75.15475,75.890704,76.626658,77.362612,77.7312312,78.0998504,78.4684696,78.8370888,79.205708,79.5382404,79.8707728,80.2033052,80.5358376,80.86837,81.3018128,81.7352556,82.1686984,82.6021412,83.035584,83.2888436,83.5421032,
China,CHN,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,86.48,,,,,,,,85.03,,,,,,,,,,82.94,,,,,,,,,,78.16,,,,,,,,,,
China,CHN,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.34,77.03,76.75,76.45,76.04,75.44,74.63,73.57,72.28,70.82,69.29,67.26,65.15,63.17,61.57,60.43,59.72,59.46,59.38,59.03,58.13,57.46,56.27,54.63,52.95,51.56,50.42,49.55,48.9,48.31,
China,CHN,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77000046,20.23999977,21.05999947,21.39999962,21.75,22.29999924,22.67000008,22.67000008,22.45000076,22.26000023,22.29999924,21.70999908,22.13999939,23.02000046,24.48999977,26.05999947,27.79999924,28.39999962,29.25,30.36000061,31.35000038,32.31999969,32.31000137,32.31999969,31.80999947,31.62999916,31.15999985,31.57999992,30.82999992,
China,CHN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.32,75.34,74.43,73.82,73.23,72.8,72.44,72.02,71.43,70.89,69.18,68.89,68.74,68.61,68.47,68.36,68.17,67.93,67.66,67.35,
China,CHN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.56,74.88,73.77,72.71,71.63,70.39,68.97,67.5,65.76,64.1,61.3,58.6,56.03,54.33,52.89,51.91,51.33,50.52,49.71,48.77,47.73,46.3,44.78,43.2,41.85,40.8,39.96,39.26,38.24,
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,,,,,30.2,,,,,17.2,12.7,10.2,8.5,7.2,5.7,4.5,3.1,1.7,0.6,
China,CHN,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.97528839,22.91764259,25.38583565,28.37373924,30.2440052,32.75773621,35.13990021,39.02609253,44.5223999,49.39831543,51.90622711,53.72208786,55.73525238,57.05029297,58.4154892,60.1810112,58.1014328,56.67334747,56.4164238,,
China,CHN,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.733392715,,,,,6.043770313,,6.224355698,,,,,5.096535683,,,,,,4.372607231,,,,,,,
China,CHN,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,12.9,12.2,12.8,13.3,12.9,12.1,11.5,11.1,10.7,10.2,9.6,9,8.6,8.4,8.1,8.2,8.1,8.1,8.1,
China,CHN,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,6.9,,,13.8,,,4.8,,2.8,,8.2,,,5.2,,,,,5.6,,,,,,,,,,
China,CHN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7706537,5.7014537,5.6163726,5.5318241,5.44526,5.3692503,5.2952843,5.2336621,5.1760831,5.1282582,5.0846772,5.0536532,5.0232329,4.9961615,4.9725003,4.9525833,,,,,
China,CHN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,,,26.6,,26.1,,25.5,,25.1,,24.7,,
China,CHN,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.24744284,98.24744284,98.21362586,98.17977129,98.14587913,98.11194939,98.07798205,98.04397712,98.0099346,97.9758545,97.9417368,97.90758152,97.87338865,97.83915818,97.80489013,97.77058449,97.73624126,97.70186044,,,
China,CHN,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744617,701428,652179,602947,557136,515779,480718,449427,420809,393957,368525,343637,319321,294328,265423,239226,215662,195041,176975,160947,147011,134420,123143,112714,103120,93912,85305,77398,70170,63895,
China,CHN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81,,,,,4.02,,,,,7.07,,,,,7.15,,,7.05,,
China,CHN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,9.563249588,9.76224041,10.68737984,10.43900967,9.461580276,10.74394035,,,,12.2905302,14.77394962,20.0649395,18.71717072,19.50534058,,14.55140972,12.63156033,,,,,,,,,,,,,,,,,,,,14.56802205,
China,CHN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.812040329,,,,,,,,,,
China,CHN,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,,,,,,,,,802600,783435,787700,761600,750800,749700,799850,854800,909851,969800,1028750,1077000,1128900,1175600,1230050,1272900,1321680,1431683,1537605,,,1940197,1949668,2042744,2228135,,,2594248,2804702,,3030146,3103856,3149854,3250337,3132459,3169800,3235872,3275411,3360609,3479543,3606527,
China,CHN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,8.917699814,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.37281036,,,,,,,,,,
China,CHN,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,5644462,,3576938,,2947348,3318657,3877516,4769183,5804367,6687434,7254031,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.02333069,80.61737823,85.06453705,86.00289917,88.03083801,88.05602264,90.6457901,92.15009308,93.57093811,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,137.5129547,133.4167938,130.1587067,124.3526917,118.3541489,117.7822495,118.2839127,120.2450333,120.8115311,121.2953568,121.9034805,127.2799683,130.2444763,134.3802948,135.9200745,135.7327881,134.0574493,129.9652252,126.491478,122.7149506,118.6000137,114.710701,110.3499298,107.2195587,107.0744171,,,112.8065109,,,,,101.3753433,101.2680588,101.4770584,100.7833405,99.77053833,99.75012207,100.3084412,99.67513275,95.76450348,96.20934296,97.73190308,98.97126007,99.69995117,101.3760223,
China,CHN,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,0.862309992,,,,,,,,0.943059981,,,,,,,,,,0.993009984,,,,,,,,,,0.999029994,,,,,,,,1,,
China,CHN,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.81317635,,,,,,,
China,CHN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.692147957,1.746698772,1.847652731,2.078977956,2.455173359,2.733375621,2.858881999,2.855851741,2.798642596,2.723965383,2.719364443,2.715469385,2.689281146,2.708979584,2.821350896,2.842933481,2.867777842,3.009186492,3.181871402,3.15118129,3.329232161,3.524467707,3.560967922,3.663644791,3.758849859,3.87069726,3.988837242,4.183811188,4.228703645,4.208026528,4.185601824
China,CHN,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,,,,,,,,,,,,,69326566889,76472702939,90711752475,1.09185E+11,1.06018E+11,1.01638E+11,1.18629E+11,1.24767E+11,1.32414E+11,1.47603E+11,1.73351E+11,1.85485E+11,2.35305E+11,2.90367E+11,3.34781E+11,3.82163E+11,3.94608E+11,3.99943E+11,4.3293E+11,4.99183E+11,5.71797E+11,7.04186E+11,8.93053E+11,1.05051E+12,1.32819E+12,1.78494E+12,2.37928E+12,2.56988E+12,3.12434E+12,3.71785E+12,4.15224E+12,4.5343E+12,4.98808E+12,5.03488E+12,4.99615E+12,5.53444E+12,6.16736E+12,6.25695E+12,
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,45785721838,52458957993,61334480059,71765163910,79658878356,75176193056,73036609316,85347647220,1.00211E+11,1.05768E+11,1.14722E+11,1.40517E+11,1.62063E+11,1.87353E+11,1.73661E+11,1.83675E+11,1.87711E+11,2.0303E+11,2.14972E+11,2.23111E+11,2.22315E+11,2.29272E+11,2.59465E+11,3.01516E+11,3.31339E+11,3.50323E+11,3.65485E+11,3.58742E+11,3.7417E+11,4.07778E+11,4.59951E+11,4.93421E+11,5.5658E+11,6.49696E+11,7.95413E+11,9.2692E+11,9.91166E+11,1.07277E+12,1.18151E+12,1.28749E+12,1.42314E+12,1.64832E+12,1.95962E+12,2.29511E+12,2.70656E+12,3.31033E+12,4.10418E+12,4.90128E+12,5.80186E+12,6.78387E+12,8.00606E+12,9.19381E+12,1.02466E+13,1.0894E+13,1.13989E+13,1.21112E+13,1.3372E+13,1.45191E+13,1.48807E+13
China,CHN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11532E+12,1.25984E+12,1.47184E+12,1.7159E+12,1.98102E+12,2.24411E+12,2.51195E+12,2.79129E+12,3.04417E+12,3.32473E+12,3.68763E+12,4.08265E+12,4.52602E+12,5.07283E+12,5.73626E+12,6.58893E+12,7.65186E+12,8.97559E+12,1.00332E+13,1.10599E+13,1.23788E+13,1.38444E+13,1.51245E+13,1.61851E+13,1.71213E+13,1.77967E+13,1.87121E+13,1.9887E+13,2.17391E+13,2.3547E+13,
China,CHN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,14.85558139,17.12165084,17.10196695,16.65361996,16.59332745,16.73765303,16.47619903,16.61023246,16.83672556,16.19818791,15.77467488,15.87972434,15.89150481,15.92463304,15.96886142,15.78822563,15.77144492,15.94394853,16.21103239,16.79463844,17.42473583,17.83558869,17.81055554,18.0165872,18.90735659,20.83768407,21.81059987,22.9191272,25.69409754,27.90442332,29.49810749,31.47876882,34.05698167,39.22882877,47.316632,53.78277928,57.28227986,58.20828729,57.68426623,56.95567995,58.13055751,59.32051877,59.67768707,61.23120332,65.4879921,68.04447583,70.71627579,76.19656546,82.13635141,81.96424835,87.60451995,94.67918456,96.88636235,98.98237288,100.0029442,100,101.407346,105.6995965,109.3988156,110.8072729,111.5518201
China,CHN,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,,,,,,,,,,,,,,,,,,,,,,,47039329895,51696680908,64156821872,80336174194,75942200000,74568177500,90538103356,92047998817,97104238710,1.09442E+11,1.33218E+11,1.38827E+11,1.73199E+11,2.11068E+11,2.38893E+11,2.70235E+11,2.6849E+11,2.6895E+11,2.90516E+11,3.4632E+11,4.07041E+11,5.14816E+11,6.71797E+11,7.88747E+11,9.97861E+11,1.34507E+12,1.77986E+12,1.86424E+12,2.24062E+12,2.4814E+12,2.70299E+12,2.85519E+12,3.11338E+12,3.04146E+12,3.05988E+12,3.5219E+12,3.85478E+12,3.84548E+12,
China,CHN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,,,,,,,,,,,1491164290,1397213421,1705320000,2078160000,2306912000,2614912000,2616980000,2973946000,2691738000,3387339000,3249533000,3328311000,3696498000,4168134000,4440757000,5275576000,5413230000,4364704000,4995680000,5567088000,6462808252,6861644273,6406950000,6657135000,10139202000,12287141000,14472270000,19353277758,20278521835,19323587000,21420572000,23631938000,26055240000,29536253000,34908938000,40630494000,49171121000,63695002000,82749373000,91167743000,1.08494E+11,1.33912E+11,1.52372E+11,1.69917E+11,1.87753E+11,1.97254E+11,2.00271E+11,2.20183E+11,2.47376E+11,2.55005E+11,
China,CHN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,-41.90000001,-10.59999997,14.49999999,25.50000002,24.00000002,22.19999999,-14.3,-9.200000027,33.00000004,34.59999998,12.4,6.700000016,8.300000003,1.400000002,15.69999998,-2.399999996,13.20000001,15.2960144,8.22470013,13.48960714,1.883293893,5.575464624,10.38389387,14.42346389,18.40017715,10.21821277,13.59537087,14.33917171,3.74883613,3.174669461,13.78537046,21.03404567,19.74461989,18.14166359,13.82515974,12.09219828,10.47803069,8.903053633,8.203147969,9.473841434,8.491270534,9.894748775,12.66723649,11.14592233,12.12839131,13.45069554,15.05071426,9.838989907,10.29280498,12.6835957,10.6886752,8.363640405,7.987214292,7.155565422,5.926763763,6.03148306,5.868289508,5.792406827,4.874543817,2.6
China,CHN,"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,73232009116,74257257247,77598833820,86367502042,97508909812,1.06967E+11,1.14669E+11,1.16848E+11,1.14978E+11,1.15898E+11,1.24822E+11,1.27194E+11,1.26049E+11,1.37393E+11,1.43026E+11,1.45887E+11,1.43261E+11,1.40109E+11,1.3855E+11,1.47049E+11,1.44869E+11,1.54984E+11,1.72852E+11,1.87244E+11,2.11362E+11,2.15259E+11,2.22403E+11,2.32865E+11,2.38789E+11,2.46132E+11,2.64168E+11,2.70385E+11,2.82961E+11,2.96116E+11,3.078E+11,3.23013E+11,3.39293E+11,3.50953E+11,3.63001E+11,3.72916E+11,3.81599E+11,3.91666E+11,4.02241E+11,4.11782E+11,4.36922E+11,4.59091E+11,4.80922E+11,4.97868E+11,5.23538E+11,5.44492E+11,5.67639E+11,5.91334E+11,6.17746E+11,6.41265E+11,6.67239E+11,6.93251E+11,7.15975E+11,7.44337E+11,7.70261E+11,7.94028E+11,8.17849E+11
China,CHN,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94358E+12,3.32609E+12,3.494E+12,3.79163E+12,4.03152E+12,4.3249E+12,5.23786E+12,5.92009E+12,7.32852E+12,8.73596E+12,9.6685E+12,1.11562E+13,1.31097E+13,1.49317E+13,1.80474E+13,2.09132E+13,2.27592E+13,2.44668E+13,2.67591E+13,2.87588E+13,2.97827E+13,3.19387E+13,3.39585E+13,3.62538E+13,3.76987E+13,3.96255E+13
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.305829535,3.870810679,4.052658751,4.005447408,3.768963875,3.638985006,3.494467094,3.277226619,3.302562926,3.047599633,2.491555906,2.788066262,3.247923523,4.241346782,4.929801606,4.704721171,4.510473131,4.298461538,4.555954147,5.162843357,5.911612142,7.44757799,11.01962937,9.517800533,9.526692622,8.336801727,8.712177887,12.48213452,14.38232082,11.84432938,13.61471017,14.48787814,15.65821968,16.70229455,18.53674857,17.95101808,17.92329555,19.49316446,18.34232158,18.16269616,20.89344482,20.31214574,22.64474567,26.98075653,31.06133758,33.82985757,36.03502555,35.43479853,32.60271402,24.74985594,27.18533272,26.56818935,25.49252222,24.59925444,23.51006091,21.35407988,19.58438005,19.69227699,19.11210354,18.49639308,18.49691125
China,CHN,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,92459281930,99289947440,98616984460,1.01316E+11,1.07605E+11,1.15589E+11,1.24943E+11,1.27718E+11,1.27066E+11,1.35805E+11,1.4567E+11,1.553E+11,1.64074E+11,1.74889E+11,1.80771E+11,1.88424E+11,1.96721E+11,2.05533E+11,2.23362E+11,2.57898E+11,2.96768E+11,3.2782E+11,3.57684E+11,4.0612E+11,4.78665E+11,5.92076E+11,6.73082E+11,7.64352E+11,9.42937E+11,1.10437E+12,1.20124E+12,1.36256E+12,1.62393E+12,2.08149E+12,2.82968E+12,3.62287E+12,4.31223E+12,4.75487E+12,5.15018E+12,5.66673E+12,6.37489E+12,6.86611E+12,7.42275E+12,7.9735E+12,8.93944E+12,1.01873E+13,1.15364E+13,1.37737E+13,1.58899E+13,1.74539E+13,2.01581E+13,2.44747E+13,2.75444E+13,3.06664E+13,3.38031E+13,3.71921E+13,4.10806E+13,4.56518E+13,5.06135E+13,5.52632E+13,
China,CHN,General government final consumption expenditure (constant 2010 US$),NE.CON.GOVT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.87936E+11,,,,,,,,,,
China,CHN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.44084207,14.29842363,12.68885257,13.53493534,12.68448891,11.78732184,12.08921062,10.90604918,11.12674784,11.73921988,10.96178313,11.84430263,12.00986517,11.47924062,12.04893315,11.70396854,12.67182894,12.53929493,12.89906859,13.77944373,13.75004254,13.18256175,13.20821892,13.9557469,15.07313199,14.21394889,13.85198257,13.10862977,12.49787459,13.18826217,13.65652116,14.00163365,14.44066306,14.35274033,14.09123646,13.3081123,13.19822745,13.75263695,14.94601068,16.36569096,16.83842985,16.41343935,16.07042441,15.31420932,14.62534231,14.79766254,14.82051595,14.62676193,14.48561439,14.75297613,14.58702058,15.23886494,15.75607839,15.88401589,15.81704465,16.21788677,16.36375556,16.32486222,16.53580834,16.77051095,
China,CHN,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32,,,3.49,,3.52,,3.531463,,3.661104,,3.61,,
China,CHN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000000,44726084,55717488,61898336,74725444,67245263,84810503,103823024,115941970,108799933.7,131989200,146441500,159337100,174393600,185136300,193734000,197849000,222155800,233201600,242030000,
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.44444444,64.44444444,57.77777778,61.11111111,61.11111111,62.22222222,65.55555667,68.88888889,70,70,70,70,80,78.8889,80,80,80
China,CHN,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,371,221,229,347,454,452,469,789,1342,1729,2235,3219,2957,3345,2905,3588,4187,5688,7427,9270,11784,13295,13993,14284,11688,12149,13930,15181,15165,16127,17578,18395,17841,19702,19846,
China,CHN,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,49.5,48.5,48.9,48.1,45.4,46.2,
China,CHN,Time to resolve insolvency (years),IC.ISV.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.7,1.7,1.7,1.7,1.7,1.7,
China,CHN,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,
China,CHN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
China,CHN,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46097E+11,5.6527E+11,7.55877E+11,9.40778E+11,9.9859E+11,1.06981E+12,1.36564E+12,1.55756E+12,1.83628E+12,2.02396E+12,2.28106E+12,2.47698E+12,2.76035E+12,3.05665E+12,,
China,CHN,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,29.50782476,30.59769828,31.26942202,29.35367262,37.85572162,,
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.29096222,,,74.06059265,,,87.01638794,,,
